SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
838,2,W21709539069916-akK0O,Subabul Tree,Leucaena leucocephala,19.30252754,76.50344107,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
839,2,W21709539070568-akK0O,Subabul Tree,Leucaena leucocephala,19.30261455,76.50359228,35,19.9,10_50,15.2,Good,Ward 2,Shubham Dhaigude,Private,Good
840,2,W21709539072598-akK0O,Subabul Tree,Leucaena leucocephala,19.30254621,76.50352288,28,15.9,10_50,12.2,Good,Ward 2,Shubham Dhaigude,Private,Good
841,2,W21709539075550-akK0O,Subabul Tree,Leucaena leucocephala,19.30265347,76.50368884,62,35.2,10_50,27.0,Good,Ward 2,Shubham Dhaigude,Private,Good
842,2,W21709539076273-akK0O,Subabul Tree,Leucaena leucocephala,19.30264208,76.50371667,34,19.3,10_50,14.8,Good,Ward 2,Shubham Dhaigude,Private,Good
843,2,W21709539079227-akK0O,Subabul Tree,Leucaena leucocephala,19.30283226,76.50361877,21,11.9,10_50,9.1,Good,Ward 2,Shubham Dhaigude,Private,Good
844,2,W21709539080026-akK0O,Subabul Tree,Leucaena leucocephala,19.30276391,76.50363386,25,14.2,10_50,10.9,Good,Ward 2,Shubham Dhaigude,Private,Good
845,2,W21709539080679-akK0O,Subabul Tree,Leucaena leucocephala,19.30278574,76.5036704,35,19.9,10_50,15.2,Good,Ward 2,Shubham Dhaigude,Private,Good
846,2,W21709539090724-akK0O,Subabul Tree,Leucaena leucocephala,19.30302718,76.50371667,38,21.6,10_50,16.5,Good,Ward 2,Shubham Dhaigude,Private,Good
847,2,W21709539091734-akK0O,Subabul Tree,Leucaena leucocephala,19.30297908,76.50376428,62,35.2,10_50,27.0,Good,Ward 2,Shubham Dhaigude,Private,Good
848,2,W21709539093936-akK0O,Subabul Tree,Leucaena leucocephala,19.30314236,76.50372136,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
849,2,W21709539094513-akK0O,Subabul Tree,Leucaena leucocephala,19.30309521,76.5036409,24,13.6,10_50,10.4,Good,Ward 2,Shubham Dhaigude,Private,Good
850,2,W21709539095231-akK0O,Subabul Tree,Leucaena leucocephala,19.30312116,76.5037341,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
851,2,W21709539096879-akK0O,Subabul Tree,Leucaena leucocephala,19.30323349,76.50374316,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
852,2,W21709539097728-akK0O,Subabul Tree,Leucaena leucocephala,19.30322842,76.50382396,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
853,2,W21709539099297-akK0O,Subabul Tree,Leucaena leucocephala,19.30334962,76.50384676,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
854,2,W21709539103304-akK0O,Subabul Tree,Leucaena leucocephala,19.3035746,76.50381323,43,24.4,10_50,18.7,Good,Ward 2,Shubham Dhaigude,Private,Good
855,2,W21709539106587-akK0O,Subabul Tree,Leucaena leucocephala,19.30366952,76.50392555,47,26.7,10_50,20.4,Good,Ward 2,Shubham Dhaigude,Private,Good
856,2,W21709539107352-akK0O,Subabul Tree,Leucaena leucocephala,19.30367206,76.50386319,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
857,2,W21709539108643-akK0O,Subabul Tree,Leucaena leucocephala,19.3037518,76.50392856,70,39.8,10_50,30.4,Good,Ward 2,Shubham Dhaigude,Private,Good
858,2,W21709539109293-akK0O,Subabul Tree,Leucaena leucocephala,19.30379989,76.50387559,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
859,2,W21709539110222-akK0O,Subabul Tree,Leucaena leucocephala,19.3038059,76.50393393,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
860,2,W21709539111585-akK0O,Subabul Tree,Leucaena leucocephala,19.30390463,76.50390476,39,22.2,10_50,17.0,Good,Ward 2,Shubham Dhaigude,Private,Good
861,2,W21709539112286-akK0O,Subabul Tree,Leucaena leucocephala,19.30387109,76.50391582,50,28.4,10_50,21.7,Good,Ward 2,Shubham Dhaigude,Private,Good
862,2,W21709539112836-akK0O,Subabul Tree,Leucaena leucocephala,19.30390874,76.50395304,66,37.5,10_50,28.7,Good,Ward 2,Shubham Dhaigude,Private,Good
863,2,W21709539113405-akK0O,Subabul Tree,Leucaena leucocephala,19.30393089,76.50398422,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
864,2,W21709539114179-akK0O,Subabul Tree,Leucaena leucocephala,19.30398184,76.50393695,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
865,2,W21709539118180-akK0O,Subabul Tree,Leucaena leucocephala,19.30388311,76.50395472,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
866,2,W21709539118944-akK0O,Subabul Tree,Leucaena leucocephala,19.30384609,76.50396679,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
867,2,W21709539124581-akK0O,Subabul Tree,Leucaena leucocephala,19.30412265,76.50387056,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
868,2,W21709539125135-akK0O,Subabul Tree,Leucaena leucocephala,19.30409986,76.50388096,22,12.5,10_50,9.6,Good,Ward 2,Shubham Dhaigude,Private,Good
869,2,W21709539125870-akK0O,Subabul Tree,Leucaena leucocephala,19.30407233,76.50388665,23,13.1,10_50,10.0,Good,Ward 2,Shubham Dhaigude,Private,Good
870,2,W21709539144609-akK0O,Babhul Tree,Vachellia nilotica,19.30451786,76.5037968,26,14.8,10_50,11.3,Good,Ward 2,Shubham Dhaigude,Private,Good
871,2,W21709539144937-akK0O,Babhul Tree,Vachellia nilotica,19.30455172,76.50373377,28,15.9,10_50,12.2,Good,Ward 2,Shubham Dhaigude,Private,Good
872,2,W21709539145644-akK0O,Babhul Tree,Vachellia nilotica,19.30453178,76.5038662,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
873,2,W21709539150623-akK0O,Babhul Tree,Vachellia nilotica,19.30452229,76.50383804,70,39.8,10_50,30.4,Good,Ward 2,Shubham Dhaigude,Private,Good
874,2,W21709539152286-akK0O,Babhul Tree,Vachellia nilotica,19.30452261,76.50375322,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
875,2,W21709539160409-akK0O,Babhul Tree,Vachellia nilotica,19.30570888,76.50329422,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
876,2,W21709539162500-akK0O,Babhul Tree,Vachellia nilotica,19.30569812,76.50366403,39,22.2,10_50,17.0,Good,Ward 2,Shubham Dhaigude,Private,Good
877,2,W21709539163042-akK0O,Babhul Tree,Vachellia nilotica,19.30572375,76.50354568,50,28.4,10_50,21.7,Good,Ward 2,Shubham Dhaigude,Private,Good
878,2,W21709539164849-akK0O,Babhul Tree,Vachellia nilotica,19.30572091,76.5038833,66,37.5,10_50,28.7,Good,Ward 2,Shubham Dhaigude,Private,Good
879,2,W21709539166386-akK0O,Babhul Tree,Vachellia nilotica,19.30569686,76.50396243,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
880,2,W21709539168412-akK0O,Babhul Tree,Vachellia nilotica,19.30574021,76.50415085,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
881,2,W21709539173610-akK0O,Babhul Tree,Vachellia nilotica,19.30440901,76.50252979,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
882,2,W21709539180470-akK0O,Babhul Tree,Vachellia nilotica,19.30426694,76.5020366,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
883,2,W21709539181024-akK0O,Babhul Tree,Vachellia nilotica,19.30423624,76.50203459,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
884,2,W21709539181610-akK0O,Babhul Tree,Vachellia nilotica,19.30428466,76.5020889,22,12.5,10_50,9.6,Good,Ward 2,Shubham Dhaigude,Private,Good
885,2,W21709539185402-akK0O,Babhul Tree,Vachellia nilotica,19.30425238,76.50214758,23,13.1,10_50,10.0,Good,Ward 2,Shubham Dhaigude,Private,Good
886,2,W21709539186187-akK0O,Babhul Tree,Vachellia nilotica,19.30423086,76.50207248,26,14.8,10_50,11.3,Good,Ward 2,Shubham Dhaigude,Private,Good
887,2,W21709539187797-akK0O,Babhul Tree,Vachellia nilotica,19.30436883,76.50219619,28,15.9,10_50,12.2,Good,Ward 2,Shubham Dhaigude,Private,Good
888,2,W21709539188452-akK0O,Babhul Tree,Vachellia nilotica,19.30436092,76.50208689,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
889,2,W21709539189890-akK0O,Babhul Tree,Vachellia nilotica,19.30438212,76.50197089,52,29.5,10_50,22.6,Good,Ward 2,Shubham Dhaigude,Private,Good
890,2,W21709539197291-akK0O,Babhul Tree,Vachellia nilotica,19.30461595,76.50213785,59,33.5,10_50,25.7,Good,Ward 2,Shubham Dhaigude,Private,Good
891,2,W21709539201458-akK0O,Babhul Tree,Vachellia nilotica,19.30415366,76.50184214,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
892,2,W21709539201830-akK0O,Babhul Tree,Vachellia nilotica,19.30409227,76.50180493,54,30.7,10_50,23.5,Good,Ward 2,Shubham Dhaigude,Private,Good
893,2,W21709539204967-akK0O,Babhul Tree,Vachellia nilotica,19.30415682,76.50215328,57,32.4,10_50,24.8,Good,Ward 2,Shubham Dhaigude,Private,Good
894,2,W21709539205457-akK0O,Babhul Tree,Vachellia nilotica,19.30411569,76.50215361,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
895,2,W21709539205970-akK0O,Babhul Tree,Vachellia nilotica,19.30405177,76.50213853,29,16.5,10_50,12.6,Good,Ward 2,Shubham Dhaigude,Private,Good
896,2,W21709539206648-akK0O,Babhul Tree,Vachellia nilotica,19.30396443,76.50212646,52,29.5,10_50,22.6,Good,Ward 2,Shubham Dhaigude,Private,Good
897,2,W21709539207054-akK0O,Babhul Tree,Vachellia nilotica,19.30390653,76.50212377,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
898,2,W21709539207630-akK0O,Babhul Tree,Vachellia nilotica,19.30391191,76.50207818,35,19.9,10_50,15.2,Good,Ward 2,Shubham Dhaigude,Private,Good
899,2,W21709539208345-akK0O,Babhul Tree,Vachellia nilotica,19.30384546,76.50209863,28,15.9,10_50,12.2,Good,Ward 2,Shubham Dhaigude,Private,Good
900,2,W21709539218101-akK0O,Babhul Tree,Vachellia nilotica,19.30332335,76.50089432,62,35.2,10_50,27.0,Good,Ward 2,Shubham Dhaigude,Private,Good
901,2,W21709539218761-akK0O,Babhul Tree,Vachellia nilotica,19.3033088,76.50079474,34,19.3,10_50,14.8,Good,Ward 2,Shubham Dhaigude,Private,Good
902,2,W21709539219162-akK0O,Babhul Tree,Vachellia nilotica,19.30328348,76.50089666,21,11.9,10_50,9.1,Good,Ward 2,Shubham Dhaigude,Private,Good
903,2,W21709539219657-akK0O,Babhul Tree,Vachellia nilotica,19.30327462,76.5008115,25,14.2,10_50,10.9,Good,Ward 2,Shubham Dhaigude,Private,Good
904,2,W21709539220164-akK0O,Babhul Tree,Vachellia nilotica,19.30325627,76.50087018,35,19.9,10_50,15.2,Good,Ward 2,Shubham Dhaigude,Private,Good
905,2,W21709539220715-akK0O,Babhul Tree,Vachellia nilotica,19.30325374,76.50079239,38,21.6,10_50,16.5,Good,Ward 2,Shubham Dhaigude,Private,Good
906,2,W21709539221320-akK0O,Babhul Tree,Vachellia nilotica,19.30322463,76.5008333,62,35.2,10_50,27.0,Good,Ward 2,Shubham Dhaigude,Private,Good
907,2,W21709539222800-akK0O,Babhul Tree,Vachellia nilotica,19.30330342,76.50097813,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
908,2,W21709539227870-akK0O,Babhul Tree,Vachellia nilotica,19.30323032,76.50134224,24,13.6,10_50,10.4,Good,Ward 2,Shubham Dhaigude,Private,Good
909,2,W21709539228240-akK0O,Babhul Tree,Vachellia nilotica,19.30332905,76.50137912,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
910,2,W21709539228817-akK0O,Babhul Tree,Vachellia nilotica,19.30325026,76.50123965,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
911,2,W21709539229236-akK0O,Babhul Tree,Vachellia nilotica,19.30319014,76.50126379,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
912,2,W21709539229780-akK0O,Babhul Tree,Vachellia nilotica,19.3032009,76.50121182,70,39.8,10_50,30.4,Good,Ward 2,Shubham Dhaigude,Private,Good
913,2,W21709539230182-akK0O,Babhul Tree,Vachellia nilotica,19.30312369,76.50121417,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
914,2,W21709539231227-akK0O,Babhul Tree,Vachellia nilotica,19.30291136,76.50129128,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
915,2,W21709539232570-akK0O,Babhul Tree,Vachellia nilotica,19.30319014,76.50142439,39,22.2,10_50,17.0,Good,Ward 2,Shubham Dhaigude,Private,Good
916,2,W21709539233237-akK0O,Babhul Tree,Vachellia nilotica,19.30328348,76.5014445,50,28.4,10_50,21.7,Good,Ward 2,Shubham Dhaigude,Private,Good
917,2,W21709539250766-akK0O,Coconut Tree,Cocos nucifera,19.3026424,76.50235243,66,37.5,10_50,28.7,Good,Ward 2,Shubham Dhaigude,Private,Good
918,2,W21709539251257-akK0O,Coconut Tree,Cocos nucifera,19.3026386,76.50244128,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
919,2,W21709539252400-akK0O,Coconut Tree,Cocos nucifera,19.30263386,76.5025137,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
920,2,W21709539262075-akK0O,Coconut Tree,Cocos nucifera,19.30300249,76.50172446,70,39.8,10_50,30.4,Good,Ward 2,Shubham Dhaigude,Private,Good
921,2,W21709539269977-akK0O,Coconut Tree,Cocos nucifera,19.30355688,76.50114276,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
922,2,W21709539280446-akK0O,Neem Tree,Azadirachta indica,19.30366256,76.50124568,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
923,2,W21709539280856-akK0O,Neem Tree,Azadirachta indica,19.30364326,76.50120109,39,22.2,10_50,17.0,Good,Ward 2,Shubham Dhaigude,Private,Good
924,2,W21709539281411-akK0O,Neem Tree,Azadirachta indica,19.30360624,76.50124602,50,28.4,10_50,21.7,Good,Ward 2,Shubham Dhaigude,Private,Good
925,2,W21709539281969-akK0O,Neem Tree,Azadirachta indica,19.30365845,76.50133654,66,37.5,10_50,28.7,Good,Ward 2,Shubham Dhaigude,Private,Good
926,2,W21709539282571-akK0O,Neem Tree,Azadirachta indica,19.30355561,76.50117829,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
927,2,W21709539283061-akK0O,Neem Tree,Azadirachta indica,19.30351099,76.50113437,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
928,2,W21709539283481-akK0O,Neem Tree,Azadirachta indica,19.30353093,76.50125239,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
929,2,W21709539283924-akK0O,Neem Tree,Azadirachta indica,19.30351732,76.5012886,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
930,2,W21709539285446-akK0O,Neem Tree,Azadirachta indica,19.30344296,76.50123529,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
931,2,W21709539285912-akK0O,Neem Tree,Azadirachta indica,19.30348378,76.50110487,22,12.5,10_50,9.6,Good,Ward 2,Shubham Dhaigude,Private,Good
932,2,W21709539286438-akK0O,Neem Tree,Azadirachta indica,19.30345119,76.50106095,23,13.1,10_50,10.0,Good,Ward 2,Shubham Dhaigude,Private,Good
933,2,W21709539287207-akK0O,Neem Tree,Azadirachta indica,19.30340309,76.50106665,26,14.8,10_50,11.3,Good,Ward 2,Shubham Dhaigude,Private,Good
934,2,W21709539288629-akK0O,Neem Tree,Azadirachta indica,19.30344423,76.50128257,28,15.9,10_50,12.2,Good,Ward 2,Shubham Dhaigude,Private,Good
935,2,W21709539289016-akK0O,Neem Tree,Azadirachta indica,19.30338601,76.50125876,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
936,2,W21709539289527-akK0O,Neem Tree,Azadirachta indica,19.30335436,76.50118265,52,29.5,10_50,22.6,Good,Ward 2,Shubham Dhaigude,Private,Good
937,2,W21709539290079-akK0O,Neem Tree,Azadirachta indica,19.3035034,76.50134861,59,33.5,10_50,25.7,Good,Ward 2,Shubham Dhaigude,Private,Good
938,2,W21709539290537-akK0O,Neem Tree,Azadirachta indica,19.30340341,76.50134392,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
939,2,W21709539291007-akK0O,Neem Tree,Azadirachta indica,19.30335373,76.5013057,54,30.7,10_50,23.5,Good,Ward 2,Shubham Dhaigude,Private,Good
940,2,W21709539298037-akK0O,Vegetable hummingbird Tree,Sesbania grandiflora,19.3034803,76.5013285,57,32.4,10_50,24.8,Good,Ward 2,Shubham Dhaigude,Private,Good
941,2,W21709539298556-akK0O,Vegetable hummingbird Tree,Sesbania grandiflora,19.30342208,76.50129899,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
942,2,W21709539299098-akK0O,Vegetable hummingbird Tree,Sesbania grandiflora,19.30333664,76.50126714,29,16.5,10_50,12.6,Good,Ward 2,Shubham Dhaigude,Private,Good
943,2,W21709539300536-akK0O,Vegetable hummingbird Tree,Sesbania grandiflora,19.3033936,76.50116589,52,29.5,10_50,22.6,Good,Ward 2,Shubham Dhaigude,Private,Good
944,2,W21709539300875-akK0O,Vegetable hummingbird Tree,Sesbania grandiflora,19.30332367,76.50116086,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
945,2,W21709539302775-akK0O,Vegetable hummingbird Tree,Sesbania grandiflora,19.30339487,76.50101837,35,19.9,10_50,15.2,Good,Ward 2,Shubham Dhaigude,Private,Good
946,2,W21709539305877-akK0O,Vegetable hummingbird Tree,Sesbania grandiflora,19.30334519,76.50085106,28,15.9,10_50,12.2,Good,Ward 2,Shubham Dhaigude,Private,Good
947,2,W21709539306544-akK0O,Vegetable hummingbird Tree,Sesbania grandiflora,19.30330627,76.50101602,62,35.2,10_50,27.0,Good,Ward 2,Shubham Dhaigude,Private,Good
948,2,W21709539307245-akK0O,Vegetable hummingbird Tree,Sesbania grandiflora,19.30335911,76.50096774,34,19.3,10_50,14.8,Good,Ward 2,Shubham Dhaigude,Private,Good
949,2,W21709539307915-akK0O,Vegetable hummingbird Tree,Sesbania grandiflora,19.30337651,76.50103848,21,11.9,10_50,9.1,Good,Ward 2,Shubham Dhaigude,Private,Good
950,2,W21709539312540-akK0O,Vegetable hummingbird Tree,Sesbania grandiflora,19.30339012,76.5012249,25,14.2,10_50,10.9,Good,Ward 2,Shubham Dhaigude,Private,Good
951,2,W21709539314157-akK0O,Vegetable hummingbird Tree,Sesbania grandiflora,19.30340942,76.50139388,35,19.9,10_50,15.2,Good,Ward 2,Shubham Dhaigude,Private,Good
952,2,W21709539315346-akK0O,Vegetable hummingbird Tree,Sesbania grandiflora,19.30337113,76.50134828,38,21.6,10_50,16.5,Good,Ward 2,Shubham Dhaigude,Private,Good
953,2,W21709539328466-akK0O,Neem Tree,Azadirachta indica,19.30334234,76.50170133,62,35.2,10_50,27.0,Good,Ward 2,Shubham Dhaigude,Private,Good
954,2,W21709539328953-akK0O,Neem Tree,Azadirachta indica,19.30324836,76.50170401,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
955,2,W21709539330866-akK0O,Neem Tree,Azadirachta indica,19.30306198,76.50178313,24,13.6,10_50,10.4,Good,Ward 2,Shubham Dhaigude,Private,Good
956,2,W21709539331206-akK0O,Neem Tree,Azadirachta indica,19.30307844,76.50159471,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
957,2,W21709539331975-akK0O,Neem Tree,Azadirachta indica,19.30310913,76.50165774,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
958,2,W21709539332463-akK0O,Neem Tree,Azadirachta indica,19.30306768,76.50164332,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
959,2,W21709539332838-akK0O,Neem Tree,Azadirachta indica,19.30304616,76.50169563,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
960,2,W21709539333558-akK0O,Neem Tree,Azadirachta indica,19.30303066,76.5017952,43,24.4,10_50,18.7,Good,Ward 2,Shubham Dhaigude,Private,Good
961,2,W21709539334307-akK0O,Neem Tree,Azadirachta indica,19.302887,76.50164969,47,26.7,10_50,20.4,Good,Ward 2,Shubham Dhaigude,Private,Good
962,2,W21709539335516-akK0O,Neem Tree,Azadirachta indica,19.30293415,76.50179084,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
963,2,W21709539335957-akK0O,Neem Tree,Azadirachta indica,19.30290472,76.50180358,70,39.8,10_50,30.4,Good,Ward 2,Shubham Dhaigude,Private,Good
964,2,W21709539336512-akK0O,Neem Tree,Azadirachta indica,19.30297813,76.5019092,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
965,2,W21709539337050-akK0O,Neem Tree,Azadirachta indica,19.30284396,76.50183644,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
966,2,W21709539339733-akK0O,Neem Tree,Azadirachta indica,19.30275916,76.50180358,39,22.2,10_50,17.0,Good,Ward 2,Shubham Dhaigude,Private,Good
967,2,W21709539344436-akK0O,Neem Tree,Azadirachta indica,19.302887,76.50171474,50,28.4,10_50,21.7,Good,Ward 2,Shubham Dhaigude,Private,Good
968,2,W21709539345057-akK0O,Neem Tree,Azadirachta indica,19.30300344,76.50162019,66,37.5,10_50,28.7,Good,Ward 2,Shubham Dhaigude,Private,Good
969,2,W21709539346395-akK0O,Neem Tree,Azadirachta indica,19.30343379,76.50172982,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
970,2,W21709539347098-akK0O,Neem Tree,Azadirachta indica,19.30351637,76.50173753,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
971,2,W21709539347717-akK0O,Neem Tree,Azadirachta indica,19.30346891,76.50168724,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
972,2,W21709539357293-akK0O,Neem Tree,Azadirachta indica,19.30280156,76.50225889,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
973,2,W21709539364169-akK0O,Babhul Tree,Vachellia nilotica,19.30251868,76.50220089,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
974,2,W21709539364837-akK0O,Babhul Tree,Vachellia nilotica,19.30247438,76.50223207,22,12.5,10_50,9.6,Good,Ward 2,Shubham Dhaigude,Private,Good
975,2,W21709539373987-akK0O,Babhul Tree,Vachellia nilotica,19.30271834,76.50261931,23,13.1,10_50,10.0,Good,Ward 2,Shubham Dhaigude,Private,Good
976,2,W21709539374678-akK0O,Babhul Tree,Vachellia nilotica,19.30262784,76.50266189,26,14.8,10_50,11.3,Good,Ward 2,Shubham Dhaigude,Private,Good
977,2,W21709539381094-akK0O,Neem Tree,Azadirachta indica,19.30267626,76.50261898,28,15.9,10_50,12.2,Good,Ward 2,Shubham Dhaigude,Private,Good
978,2,W21709539381713-akK0O,Neem Tree,Azadirachta indica,19.30262816,76.50258578,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
979,2,W21709539390580-akK0O,Subabul Tree,Leucaena leucocephala,19.30262816,76.50263272,70,39.8,10_50,30.4,Good,Ward 2,Shubham Dhaigude,Private,Good
980,2,W21709539391183-akK0O,Subabul Tree,Leucaena leucocephala,19.30268164,76.50257505,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
981,2,W21709539391757-akK0O,Subabul Tree,Leucaena leucocephala,19.3025924,76.50264814,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
982,2,W21709539397950-akK0O,Subabul Tree,Leucaena leucocephala,19.30208042,76.50257204,39,22.2,10_50,17.0,Good,Ward 2,Shubham Dhaigude,Private,Good
983,2,W21709539402885-akK0O,Subabul Tree,Leucaena leucocephala,19.30232059,76.50274638,50,28.4,10_50,21.7,Good,Ward 2,Shubham Dhaigude,Private,Good
984,2,W21709539404939-akK0O,Subabul Tree,Leucaena leucocephala,19.30290883,76.50287714,66,37.5,10_50,28.7,Good,Ward 2,Shubham Dhaigude,Private,Good
985,2,W21709539405482-akK0O,Subabul Tree,Leucaena leucocephala,19.30280726,76.50287043,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
986,2,W21709539413370-akK0O,Neem Tree,Azadirachta indica,19.30288953,76.50286607,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
987,2,W21709539413926-akK0O,Neem Tree,Azadirachta indica,19.30277973,76.50286004,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
988,2,W21709539415269-akK0O,Neem Tree,Azadirachta indica,19.3026617,76.5028711,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
989,2,W21709539415737-akK0O,Neem Tree,Azadirachta indica,19.30266771,76.50283389,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
990,2,W21709539417669-akK0O,Neem Tree,Azadirachta indica,19.3022899,76.50274504,22,12.5,10_50,9.6,Good,Ward 2,Shubham Dhaigude,Private,Good
991,2,W21709539419544-akK0O,Neem Tree,Azadirachta indica,19.30240856,76.50277253,23,13.1,10_50,10.0,Good,Ward 2,Shubham Dhaigude,Private,Good
992,2,W21709539421427-akK0O,Neem Tree,Azadirachta indica,19.30205226,76.50260825,26,14.8,10_50,11.3,Good,Ward 2,Shubham Dhaigude,Private,Good
993,2,W21709539426158-akK0O,Neem Tree,Azadirachta indica,19.30311103,76.50293045,28,15.9,10_50,12.2,Good,Ward 2,Shubham Dhaigude,Private,Good
994,2,W21709539426801-akK0O,Neem Tree,Azadirachta indica,19.30300566,76.50290832,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
995,2,W21709539428120-akK0O,Neem Tree,Azadirachta indica,19.30307875,76.50290865,52,29.5,10_50,22.6,Good,Ward 2,Shubham Dhaigude,Private,Good
996,2,W21709539432255-akK0O,Neem Tree,Azadirachta indica,19.30340499,76.50298879,59,33.5,10_50,25.7,Good,Ward 2,Shubham Dhaigude,Private,Good
997,2,W21709539432660-akK0O,Neem Tree,Azadirachta indica,19.30333886,76.50301225,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
998,2,W21709539433185-akK0O,Neem Tree,Azadirachta indica,19.30334265,76.50282886,54,30.7,10_50,23.5,Good,Ward 2,Shubham Dhaigude,Private,Good
