SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
610,9,W91709427252168-qoar0,Ficus Tree,Ficus carica,19.29806836,76.49672616,35,20,5_10,16,Good,ward 9,Mahendra M,Government,Good
611,9,W91709427253534-qoar0,Ficus Tree,Ficus carica,19.29806266,76.49677143,40,23,5_10,18,Good,ward 9,Mahendra M,Government,Good
612,9,W91709427254852-qoar0,Ficus Tree,Ficus carica,19.29805475,76.49680596,31,18,5_10,14,Good,ward 9,Mahendra M,Government,Good
613,9,W91709427257937-qoar0,Ficus Tree,Ficus carica,19.29804969,76.49684452,33,19,5_10,15,Good,ward 9,Mahendra M,Government,Good
614,9,W91709427259371-qoar0,Ficus Tree,Ficus carica,19.29804209,76.49688307,40,23,5_10,18,Good,ward 9,Mahendra M,Government,Good
615,9,W91709427260558-qoar0,Ficus Tree,Ficus carica,19.29803988,76.49691794,33,19,5_10,15,Good,ward 9,Mahendra M,Government,Good
616,9,W91709427262081-qoar0,Ficus Tree,Ficus carica,19.29803292,76.49695616,30,17,5_10,13,Good,ward 9,Mahendra M,Government,Good
617,9,W91709427263979-qoar0,Ficus Tree,Ficus carica,19.29802817,76.49698935,39,22,5_10,17,Good,ward 9,Mahendra M,Government,Good
618,9,W91709427265183-qoar0,Ficus Tree,Ficus carica,19.29802342,76.49701886,34,19,5_10,15,Good,ward 9,Mahendra M,Government,Good
619,9,W91709427313876-qoar0,Ficus Tree,Ficus carica,19.29804716,76.49719857,37,21,5_10,17,Good,ward 9,Mahendra M,Government,Good
620,9,W91709427316392-qoar0,Ficus Tree,Ficus carica,19.29805633,76.49724919,37,21,5_10,17,Good,ward 9,Mahendra M,Government,Good
621,9,W91709427320010-qoar0,Ficus Tree,Ficus carica,19.29803292,76.49705775,32,18,5_10,14,Good,ward 9,Mahendra M,Government,Good
622,9,W91709427323730-qoar0,Ficus Tree,Ficus carica,19.29803703,76.4970896,31,18,5_10,14,Good,ward 9,Mahendra M,Government,Good
623,9,W91709427408587-qoar0,Burflower-tree,Neolamarckia cadamba,19.29850029,76.49691492,46,26,10_50,21,Good,ward 9,Mahendra M,Government,Good
624,9,W91709427409735-qoar0,Burflower-tree,Neolamarckia cadamba,19.29848321,76.49690419,34,19,10_50,15,Good,ward 9,Mahendra M,Government,Good
625,9,W91709427410803-qoar0,Burflower-tree,Neolamarckia cadamba,19.29847846,76.49690084,67,38,10_50,30,Good,ward 9,Mahendra M,Government,Good
626,9,W91709427411589-qoar0,Burflower-tree,Neolamarckia cadamba,19.29847308,76.49689715,44,25,10_50,20,Good,ward 9,Mahendra M,Government,Good
627,9,W91709427412282-qoar0,Burflower-tree,Neolamarckia cadamba,19.29845663,76.49688777,57,33,10_50,26,Good,ward 9,Mahendra M,Government,Good
628,9,W91709427413048-qoar0,Burflower-tree,Neolamarckia cadamba,19.29845409,76.49688676,54,31,10_50,24,Good,ward 9,Mahendra M,Government,Good
629,9,W91709427413816-qoar0,Burflower-tree,Neolamarckia cadamba,19.29844207,76.49687838,68,39,10_50,30,Good,ward 9,Mahendra M,Government,Good
630,9,W91709427414496-qoar0,Burflower-tree,Neolamarckia cadamba,19.29843068,76.49686966,40,23,10_50,18,Good,ward 9,Mahendra M,Government,Good
631,9,W91709427415269-qoar0,Burflower-tree,Neolamarckia cadamba,19.29841486,76.49686061,70,40,10_50,31,Good,ward 9,Mahendra M,Government,Good
632,9,W91709427416010-qoar0,Burflower-tree,Neolamarckia cadamba,19.29840093,76.49685256,48,27,10_50,22,Good,ward 9,Mahendra M,Government,Good
633,9,W91709427416757-qoar0,Burflower-tree,Neolamarckia cadamba,19.29838733,76.49683915,50,29,10_50,22,Good,ward 9,Mahendra M,Government,Good
634,9,W91709427417509-qoar0,Burflower-tree,Neolamarckia cadamba,19.2983772,76.49683412,32,18,10_50,14,Good,ward 9,Mahendra M,Government,Good
635,9,W91709427418186-qoar0,Burflower-tree,Neolamarckia cadamba,19.29836169,76.49682004,33,19,10_50,15,Good,ward 9,Mahendra M,Government,Good
636,9,W91709427419157-qoar0,Burflower-tree,Neolamarckia cadamba,19.29834619,76.49681333,55,31,10_50,25,Good,ward 9,Mahendra M,Government,Good
637,9,W91709427420026-qoar0,Burflower-tree,Neolamarckia cadamba,19.2983348,76.49680663,47,27,10_50,21,Good,ward 9,Mahendra M,Government,Good
638,9,W91709427420702-qoar0,Burflower-tree,Neolamarckia cadamba,19.29831644,76.49679422,48,27,10_50,22,Good,ward 9,Mahendra M,Government,Good
639,9,W91709427421435-qoar0,Burflower-tree,Neolamarckia cadamba,19.2983022,76.49678718,69,39,10_50,31,Good,ward 9,Mahendra M,Government,Good
640,9,W91709427422114-qoar0,Burflower-tree,Neolamarckia cadamba,19.29828512,76.49677679,32,18,10_50,14,Good,ward 9,Mahendra M,Government,Good
641,9,W91709427422847-qoar0,Burflower-tree,Neolamarckia cadamba,19.29827119,76.4967664,32,18,10_50,14,Good,ward 9,Mahendra M,Government,Good
642,9,W91709427423588-qoar0,Burflower-tree,Neolamarckia cadamba,19.29825569,76.49675768,37,21,10_50,17,Good,ward 9,Mahendra M,Government,Good
643,9,W91709427424304-qoar0,Burflower-tree,Neolamarckia cadamba,19.29823575,76.49674896,30,17,10_50,13,Good,ward 9,Mahendra M,Government,Good
644,9,W91709427425069-qoar0,Burflower-tree,Neolamarckia cadamba,19.29821866,76.49674058,50,29,10_50,22,Good,ward 9,Mahendra M,Government,Good
645,9,W91709427425819-qoar0,Burflower-tree,Neolamarckia cadamba,19.29819936,76.49673086,40,23,10_50,18,Good,ward 9,Mahendra M,Government,Good
646,9,W91709427427141-qoar0,Burflower-tree,Neolamarckia cadamba,19.29817721,76.49671778,70,40,10_50,31,Good,ward 9,Mahendra M,Government,Good
647,9,W91709427427939-qoar0,Burflower-tree,Neolamarckia cadamba,19.29816645,76.49671242,38,22,10_50,17,Good,ward 9,Mahendra M,Government,Good
648,9,W91709427428692-qoar0,Burflower-tree,Neolamarckia cadamba,19.29814209,76.49669699,42,24,10_50,19,Good,ward 9,Mahendra M,Government,Good
649,9,W91709427429816-qoar0,Burflower-tree,Neolamarckia cadamba,19.2981269,76.49668727,37,21,10_50,17,Good,ward 9,Mahendra M,Government,Good
650,9,W91709427431185-qoar0,Burflower-tree,Neolamarckia cadamba,19.29812595,76.49667788,62,35,10_50,28,Good,ward 9,Mahendra M,Government,Good
651,9,W91709427473191-qoar0,Burflower-tree,Neolamarckia cadamba,19.29809557,76.49685524,48,27,10_50,22,Good,ward 9,Mahendra M,Government,Good
652,9,W91709427504590-qoar0,Burflower-tree,Neolamarckia cadamba,19.29809842,76.49677947,36,21,10_50,16,Good,ward 9,Mahendra M,Government,Good
653,9,W91709427505243-qoar0,Burflower-tree,Neolamarckia cadamba,19.2981057,76.49675801,63,36,10_50,28,Good,ward 9,Mahendra M,Government,Good
654,9,W91709427506119-qoar0,Burflower-tree,Neolamarckia cadamba,19.29811108,76.49673689,34,19,10_50,15,Good,ward 9,Mahendra M,Government,Good
655,9,W91709427517461-qoar0,Burflower-tree,Neolamarckia cadamba,19.29810949,76.49681769,35,20,10_50,16,Good,ward 9,Mahendra M,Government,Good
656,9,W91709427548771-qoar0,Burflower-tree,Neolamarckia cadamba,19.29815158,76.49674024,69,39,10_50,31,Good,ward 9,Mahendra M,Government,Good
657,9,W91709427549844-qoar0,Burflower-tree,Neolamarckia cadamba,19.2981693,76.49674695,47,27,10_50,21,Good,ward 9,Mahendra M,Government,Good
658,9,W91709427550769-qoar0,Burflower-tree,Neolamarckia cadamba,19.29817879,76.49674863,47,27,10_50,21,Good,ward 9,Mahendra M,Government,Good
659,9,W91709427559430-qoar0,Burflower-tree,Neolamarckia cadamba,19.29821202,76.49676204,33,19,10_50,15,Good,ward 9,Mahendra M,Government,Good
660,9,W91709427562312-qoar0,Burflower-tree,Neolamarckia cadamba,19.29824651,76.49678249,31,18,10_50,14,Good,ward 9,Mahendra M,Government,Good
661,9,W91709427563405-qoar0,Burflower-tree,Neolamarckia cadamba,19.29827404,76.49679422,58,33,10_50,26,Good,ward 9,Mahendra M,Government,Good
662,9,W91709427564891-qoar0,Burflower-tree,Neolamarckia cadamba,19.29829461,76.496813,66,38,10_50,30,Good,ward 9,Mahendra M,Government,Good
663,9,W91709427566000-qoar0,Burflower-tree,Neolamarckia cadamba,19.29831866,76.49682842,63,36,10_50,28,Good,ward 9,Mahendra M,Government,Good
664,9,W91709427566945-qoar0,Burflower-tree,Neolamarckia cadamba,19.29834999,76.49684183,45,26,10_50,20,Good,ward 9,Mahendra M,Government,Good
665,9,W91709427570378-qoar0,Burflower-tree,Neolamarckia cadamba,19.2983734,76.49685826,41,23,10_50,18,Good,ward 9,Mahendra M,Government,Good
666,9,W91709427573222-qoar0,Burflower-tree,Neolamarckia cadamba,19.29840726,76.49688609,55,31,10_50,25,Good,ward 9,Mahendra M,Government,Good
667,9,W91709427574351-qoar0,Burflower-tree,Neolamarckia cadamba,19.29842372,76.49689548,66,38,10_50,30,Good,ward 9,Mahendra M,Government,Good
668,9,W91709427575281-qoar0,Burflower-tree,Neolamarckia cadamba,19.29843764,76.49690118,52,30,10_50,23,Good,ward 9,Mahendra M,Government,Good
669,9,W91709427576283-qoar0,Burflower-tree,Neolamarckia cadamba,19.29845251,76.49690956,37,21,10_50,17,Good,ward 9,Mahendra M,Government,Good
670,9,W91709427577224-qoar0,Burflower-tree,Neolamarckia cadamba,19.29846612,76.49692096,38,22,10_50,17,Good,ward 9,Mahendra M,Government,Good
671,9,W91709427578439-qoar0,Burflower-tree,Neolamarckia cadamba,19.29847973,76.49692766,67,38,10_50,30,Good,ward 9,Mahendra M,Government,Good
672,9,W91709427579445-qoar0,Burflower-tree,Neolamarckia cadamba,19.29848542,76.49693068,55,31,10_50,25,Good,ward 9,Mahendra M,Government,Good
673,9,W91709427585438-qoar0,Burflower-tree,Neolamarckia cadamba,19.29814114,76.49676405,68,39,10_50,30,Good,ward 9,Mahendra M,Government,Good
674,9,W91709427603032-qoar0,Burflower-tree,Neolamarckia cadamba,19.29821518,76.49679456,62,35,10_50,28,Good,ward 9,Mahendra M,Government,Good
675,9,W91709427604061-qoar0,Burflower-tree,Neolamarckia cadamba,19.29824525,76.49681065,70,40,10_50,31,Good,ward 9,Mahendra M,Government,Good
676,9,W91709427605073-qoar0,Burflower-tree,Neolamarckia cadamba,19.29826866,76.49682574,37,21,10_50,17,Good,ward 9,Mahendra M,Government,Good
677,9,W91709427608807-qoar0,Burflower-tree,Neolamarckia cadamba,19.29829872,76.49683982,53,30,10_50,24,Good,ward 9,Mahendra M,Government,Good
678,9,W91709427610923-qoar0,Burflower-tree,Neolamarckia cadamba,19.29833258,76.4968586,35,20,10_50,16,Good,ward 9,Mahendra M,Government,Good
679,9,W91709427613378-qoar0,Burflower-tree,Neolamarckia cadamba,19.29836138,76.49687704,48,27,10_50,22,Good,ward 9,Mahendra M,Government,Good
680,9,W91709427617247-qoar0,Burflower-tree,Neolamarckia cadamba,19.29838764,76.49690285,36,21,10_50,16,Good,ward 9,Mahendra M,Government,Good
681,9,W91709427618313-qoar0,Burflower-tree,Neolamarckia cadamba,19.29840536,76.49690956,55,31,10_50,25,Good,ward 9,Mahendra M,Government,Good
682,9,W91709427619235-qoar0,Burflower-tree,Neolamarckia cadamba,19.29842024,76.49691828,63,36,10_50,28,Good,ward 9,Mahendra M,Government,Good
683,9,W91709427627124-qoar0,Burflower-tree,Neolamarckia cadamba,19.29845125,76.49694007,60,34,10_50,27,Good,ward 9,Mahendra M,Government,Good
684,9,W91709427628711-qoar0,Burflower-tree,Neolamarckia cadamba,19.29846738,76.49694812,47,27,10_50,21,Good,ward 9,Mahendra M,Government,Good
685,9,W91709427638946-qoar0,Burflower-tree,Neolamarckia cadamba,19.29819999,76.49681769,43,25,10_50,19,Good,ward 9,Mahendra M,Government,Good
686,9,W91709427640328-qoar0,Burflower-tree,Neolamarckia cadamba,19.29823544,76.49683546,34,19,10_50,15,Good,ward 9,Mahendra M,Government,Good
687,9,W91709427652513-qoar0,Burflower-tree,Neolamarckia cadamba,19.29811646,76.49687704,44,25,10_50,20,Good,ward 9,Mahendra M,Government,Good
688,9,W91709427653611-qoar0,Burflower-tree,Neolamarckia cadamba,19.29813259,76.49688877,52,30,10_50,23,Good,ward 9,Mahendra M,Government,Good
689,9,W91709427655990-qoar0,Burflower-tree,Neolamarckia cadamba,19.29815538,76.49689246,35,20,10_50,16,Good,ward 9,Mahendra M,Government,Good
690,9,W91709427657615-qoar0,Burflower-tree,Neolamarckia cadamba,19.29818164,76.49690084,32,18,10_50,14,Good,ward 9,Mahendra M,Government,Good
691,9,W91709427658568-qoar0,Burflower-tree,Neolamarckia cadamba,19.29819272,76.49690285,54,31,10_50,24,Good,ward 9,Mahendra M,Government,Good
692,9,W91709427659453-qoar0,Burflower-tree,Neolamarckia cadamba,19.29821265,76.49691056,62,35,10_50,28,Good,ward 9,Mahendra M,Government,Good
693,9,W91709427660385-qoar0,Burflower-tree,Neolamarckia cadamba,19.29822626,76.49691928,31,18,10_50,14,Good,ward 9,Mahendra M,Government,Good
694,9,W91709427661263-qoar0,Burflower-tree,Neolamarckia cadamba,19.29824683,76.49692263,57,33,10_50,26,Good,ward 9,Mahendra M,Government,Good
695,9,W91709427662153-qoar0,Burflower-tree,Neolamarckia cadamba,19.29826486,76.49692968,61,35,10_50,27,Good,ward 9,Mahendra M,Government,Good
696,9,W91709427663053-qoar0,Burflower-tree,Neolamarckia cadamba,19.29828385,76.49693538,60,34,10_50,27,Good,ward 9,Mahendra M,Government,Good
697,9,W91709427663973-qoar0,Burflower-tree,Neolamarckia cadamba,19.29830094,76.49693336,54,31,10_50,24,Good,ward 9,Mahendra M,Government,Good
698,9,W91709427665521-qoar0,Burflower-tree,Neolamarckia cadamba,19.29832372,76.49693336,65,37,10_50,29,Good,ward 9,Mahendra M,Government,Good
699,9,W91709427666456-qoar0,Burflower-tree,Neolamarckia cadamba,19.29835125,76.49694007,69,39,10_50,31,Good,ward 9,Mahendra M,Government,Good
700,9,W91709427667322-qoar0,Burflower-tree,Neolamarckia cadamba,19.29836739,76.49694476,66,38,10_50,30,Good,ward 9,Mahendra M,Government,Good
701,9,W91709427668349-qoar0,Burflower-tree,Neolamarckia cadamba,19.29839207,76.4969451,33,19,10_50,15,Good,ward 9,Mahendra M,Government,Good
702,9,W91709427669272-qoar0,Burflower-tree,Neolamarckia cadamba,19.29841264,76.49695549,38,22,10_50,17,Good,ward 9,Mahendra M,Government,Good
703,9,W91709427670315-qoar0,Burflower-tree,Neolamarckia cadamba,19.29843827,76.49696823,46,26,10_50,21,Good,ward 9,Mahendra M,Government,Good
704,9,W91709427671587-qoar0,Burflower-tree,Neolamarckia cadamba,19.29844871,76.49696991,61,35,10_50,27,Good,ward 9,Mahendra M,Government,Good
705,9,W91709427735513-qoar0,Burflower-tree,Neolamarckia cadamba,19.29830094,76.49690688,37,21,10_50,17,Good,ward 9,Mahendra M,Government,Good
706,9,W91709427739226-qoar0,Burflower-tree,Neolamarckia cadamba,19.29826075,76.49690017,54,31,10_50,24,Good,ward 9,Mahendra M,Government,Good
707,9,W91709427740226-qoar0,Burflower-tree,Neolamarckia cadamba,19.29822911,76.49689145,44,25,10_50,20,Good,ward 9,Mahendra M,Government,Good
708,9,W91709427741016-qoar0,Burflower-tree,Neolamarckia cadamba,19.2982117,76.49688441,39,22,10_50,17,Good,ward 9,Mahendra M,Government,Good
709,9,W91709427748462-qoar0,Burflower-tree,Neolamarckia cadamba,19.29814462,76.49686664,42,24,10_50,19,Good,ward 9,Mahendra M,Government,Good
710,9,W91709427749015-qoar0,Burflower-tree,Neolamarckia cadamba,19.29816044,76.49686664,67,38,10_50,30,Good,ward 9,Mahendra M,Government,Good
711,9,W91709427751080-qoar0,Burflower-tree,Neolamarckia cadamba,19.29813544,76.49683747,62,35,10_50,28,Good,ward 9,Mahendra M,Government,Good
712,9,W91709427808097-qoar0,Conocarpus ,sericeus Fors ex DC,19.29829081,76.49686899,57,33,10_50,26,Good,ward 9,Mahendra M,Government,Good
713,9,W91709427809843-qoar0,Conocarpus ,sericeus Fors ex DC,19.2982098,76.49685021,63,36,10_50,28,Good,ward 9,Mahendra M,Government,Good
714,9,W91709428022989-qoar0,Ficus Tree,Ficus carica,19.29848416,76.49708256,35,20,5_10,16,Good,ward 9,Mahendra M,Government,Good
715,9,W91709428024078-qoar0,Ficus Tree,Ficus carica,19.29850156,76.49709195,32,18,5_10,14,Good,ward 9,Mahendra M,Government,Good
716,9,W91709428024984-qoar0,Ficus Tree,Ficus carica,19.2985139,76.49709664,37,21,5_10,17,Good,ward 9,Mahendra M,Government,Good
717,9,W91709428026028-qoar0,Ficus Tree,Ficus carica,19.29853257,76.49710033,37,21,5_10,17,Good,ward 9,Mahendra M,Government,Good
718,9,W91709428027710-qoar0,Ficus Tree,Ficus carica,19.29854808,76.49709865,37,21,5_10,17,Good,ward 9,Mahendra M,Government,Good
719,9,W91709428028841-qoar0,Ficus Tree,Ficus carica,19.29855883,76.49710134,39,22,5_10,17,Good,ward 9,Mahendra M,Government,Good
720,9,W91709428029891-qoar0,Ficus Tree,Ficus carica,19.2985775,76.49709899,39,22,5_10,17,Good,ward 9,Mahendra M,Government,Good
721,9,W91709428031044-qoar0,Ficus Tree,Ficus carica,19.29859681,76.49710268,33,19,5_10,15,Good,ward 9,Mahendra M,Government,Good
722,9,W91709428031982-qoar0,Ficus Tree,Ficus carica,19.29861453,76.49709664,33,19,5_10,15,Good,ward 9,Mahendra M,Government,Good
723,9,W91709428032985-qoar0,Ficus Tree,Ficus carica,19.29862718,76.49709497,36,21,5_10,16,Good,ward 9,Mahendra M,Government,Good
724,9,W91709428034225-qoar0,Ficus Tree,Ficus carica,19.29864396,76.49709497,35,20,5_10,16,Good,ward 9,Mahendra M,Government,Good
725,9,W91709428035712-qoar0,Ficus Tree,Ficus carica,19.29865377,76.49708893,36,21,5_10,16,Good,ward 9,Mahendra M,Government,Good
726,9,W91709428036605-qoar0,Ficus Tree,Ficus carica,19.29865914,76.49707217,34,19,5_10,15,Good,ward 9,Mahendra M,Government,Good
727,9,W91709428039463-qoar0,Ficus Tree,Ficus carica,19.29866706,76.49704367,30,17,5_10,13,Good,ward 9,Mahendra M,Government,Good
728,9,W91709428040645-qoar0,Ficus Tree,Ficus carica,19.2986775,76.49702959,36,21,5_10,16,Good,ward 9,Mahendra M,Government,Good
729,9,W91709428046358-qoar0,Ficus Tree,Ficus carica,19.29862117,76.49699003,32,18,5_10,14,Good,ward 9,Mahendra M,Government,Good
730,9,W91709428047413-qoar0,Ficus Tree,Ficus carica,19.29863288,76.49699338,32,18,5_10,14,Good,ward 9,Mahendra M,Government,Good
731,9,W91709428048799-qoar0,Ficus Tree,Ficus carica,19.29864775,76.49700209,34,19,5_10,15,Good,ward 9,Mahendra M,Government,Good
732,9,W91709428092638-qoar0,Pichkari Tree,Spathodea campanulata,19.29865408,76.49711877,67,38,10_50,30,Good,ward 9,Mahendra M,Government,Good
733,9,W91709428093770-qoar0,Pichkari Tree,Spathodea campanulata,19.29866579,76.49710402,67,38,10_50,30,Good,ward 9,Mahendra M,Government,Good
734,9,W91709428094796-qoar0,Pichkari Tree,Spathodea campanulata,19.29867054,76.49709865,44,25,10_50,20,Good,ward 9,Mahendra M,Government,Good
735,9,W91709428095607-qoar0,Pichkari Tree,Spathodea campanulata,19.29868066,76.49708323,41,23,10_50,18,Good,ward 9,Mahendra M,Government,Good
736,9,W91709428096879-qoar0,Pichkari Tree,Spathodea campanulata,19.29868224,76.49706915,67,38,10_50,30,Good,ward 9,Mahendra M,Government,Good
737,9,W91709428101165-qoar0,Pichkari Tree,Spathodea campanulata,19.2986756,76.49713922,53,30,10_50,24,Good,ward 9,Mahendra M,Government,Good
738,9,W91709428103323-qoar0,Pichkari Tree,Spathodea campanulata,19.29869459,76.49711575,40,23,10_50,18,Good,ward 9,Mahendra M,Government,Good
739,9,W91709428105520-qoar0,Pichkari Tree,Spathodea campanulata,19.29870756,76.49708994,47,27,10_50,21,Good,ward 9,Mahendra M,Government,Good
740,9,W91709428112140-qoar0,Pichkari Tree,Spathodea campanulata,19.2987218,76.49706278,30,17,10_50,13,Good,ward 9,Mahendra M,Government,Good
741,9,W91709428125215-qoar0,Pichkari Tree,Spathodea campanulata,19.29847118,76.49711911,33,19,10_50,15,Good,ward 9,Mahendra M,Government,Good
742,9,W91709428126249-qoar0,Pichkari Tree,Spathodea campanulata,19.29846928,76.49714861,58,33,10_50,26,Good,ward 9,Mahendra M,Government,Good
743,9,W91709428127720-qoar0,Pichkari Tree,Spathodea campanulata,19.29848732,76.49715632,33,19,10_50,15,Good,ward 9,Mahendra M,Government,Good
744,9,W91709428156175-qoar0,Pichkari Tree,Spathodea campanulata,19.29850789,76.49716035,68,39,10_50,30,Good,ward 9,Mahendra M,Government,Good
745,9,W91709428157151-qoar0,Pichkari Tree,Spathodea campanulata,19.29852308,76.49715364,60,34,10_50,27,Good,ward 9,Mahendra M,Government,Good
746,9,W91709428176106-qoar0,Pichkari Tree,Spathodea campanulata,19.29854618,76.49714995,35,20,10_50,16,Good,ward 9,Mahendra M,Government,Good
747,9,W91709428177062-qoar0,Pichkari Tree,Spathodea campanulata,19.29855852,76.4971466,66,38,10_50,30,Good,ward 9,Mahendra M,Government,Good
748,9,W91709428177928-qoar0,Pichkari Tree,Spathodea campanulata,19.29858035,76.4971476,43,25,10_50,19,Good,ward 9,Mahendra M,Government,Good
749,9,W91709428179354-qoar0,Pichkari Tree,Spathodea campanulata,19.29859522,76.49714325,48,27,10_50,22,Good,ward 9,Mahendra M,Government,Good
750,9,W91709428180283-qoar0,Pichkari Tree,Spathodea campanulata,19.29861706,76.49714425,53,30,10_50,24,Good,ward 9,Mahendra M,Government,Good
751,9,W91709428277441-qoar0,Pichkari Tree,Spathodea campanulata,19.29843827,76.49710737,54,31,10_50,24,Good,ward 9,Mahendra M,Government,Good
752,9,W91709428279424-qoar0,Pichkari Tree,Spathodea campanulata,19.29841454,76.49713889,53,30,10_50,24,Good,ward 9,Mahendra M,Government,Good
753,9,W91709428282752-qoar0,Pichkari Tree,Spathodea campanulata,19.29837435,76.49716672,57,33,10_50,26,Good,ward 9,Mahendra M,Government,Good
754,9,W91709428284008-qoar0,Pichkari Tree,Spathodea campanulata,19.29840821,76.49720192,31,18,10_50,14,Good,ward 9,Mahendra M,Government,Good
755,9,W91709428285169-qoar0,Pichkari Tree,Spathodea campanulata,19.29845188,76.4971818,33,19,10_50,15,Good,ward 9,Mahendra M,Government,Good
756,9,W91709428286605-qoar0,Pichkari Tree,Spathodea campanulata,19.29838068,76.49720326,33,19,10_50,15,Good,ward 9,Mahendra M,Government,Good
