SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
1172,1,W11709439354670-baw6S,Mosambi tree,Citrus limetta,19.31535665,76.5078466,23,13,2_5,5,Good,Ward 1,Pravin More,Private,Good
1173,1,W11709439355142-baw6S,Mosambi tree,Citrus limetta,19.31538323,76.50786772,29,17,2_5,4,Good,Ward 1,Pravin More,Private,Good
1174,1,W11709439357985-baw6S,Mosambi tree,Citrus limetta,19.31533165,76.5079036,30,17,2_5,5,Good,Ward 1,Pravin More,Private,Good
1175,1,W11709439360451-baw6S,Mosambi tree,Citrus limetta,19.31535127,76.50796864,21,12,2_5,3,Good,Ward 1,Pravin More,Private,Good
1176,1,W11709439360786-baw6S,Mosambi tree,Citrus limetta,19.31528482,76.50797535,30,17,2_5,5,Good,Ward 1,Pravin More,Private,Good
1177,1,W11709439361447-baw6S,Mosambi tree,Citrus limetta,19.31531805,76.5080082,22,13,2_5,4,Good,Ward 1,Pravin More,Private,Good
1178,1,W11709439362225-baw6S,Mosambi tree,Citrus limetta,19.31529084,76.50804374,22,13,2_5,3,Good,Ward 1,Pravin More,Private,Good
1179,1,W11709439362611-baw6S,Mosambi tree,Citrus limetta,19.31527059,76.50809839,26,15,2_5,4,Good,Ward 1,Pravin More,Private,Good
1180,1,W11709439363369-baw6S,Mosambi tree,Citrus limetta,19.31517187,76.50816813,24,14,2_5,5,Good,Ward 1,Pravin More,Private,Good
1181,1,W11709439364878-baw6S,Mosambi tree,Citrus limetta,19.31512694,76.50825229,28,16,2_5,4,Good,Ward 1,Pravin More,Private,Good
1182,1,W11709439366210-baw6S,Mosambi tree,Citrus limetta,19.31958154,76.5119078,22,13,2_5,3,Good,Ward 1,Pravin More,Private,Good
1183,1,W11709439366588-baw6S,Mosambi tree,Citrus limetta,19.3196233,76.51193798,30,17,2_5,3,Good,Ward 1,Pravin More,Private,Good
1184,1,W11709439367342-baw6S,Mosambi tree,Citrus limetta,19.31965589,76.51196748,28,16,2_5,5,Good,Ward 1,Pravin More,Private,Good
1185,1,W11709439367983-baw6S,Mosambi tree,Citrus limetta,19.31969418,76.51198659,26,15,2_5,5,Good,Ward 1,Pravin More,Private,Good
1186,1,W11709439368489-baw6S,Mosambi tree,Citrus limetta,19.31974005,76.51201073,28,16,2_5,4,Good,Ward 1,Pravin More,Private,Good
1187,1,W11709439369065-baw6S,Mosambi tree,Citrus limetta,19.31976979,76.51203386,20,11,2_5,4,Good,Ward 1,Pravin More,Private,Good
1188,1,W11709439369513-baw6S,Mosambi tree,Citrus limetta,19.31979954,76.51206437,26,15,2_5,3,Good,Ward 1,Pravin More,Private,Good
1189,1,W11709439371151-baw6S,Mosambi tree,Citrus limetta,19.31983212,76.51209589,29,17,2_5,4,Good,Ward 1,Pravin More,Private,Good
1190,1,W11709439372187-baw6S,Mosambi tree,Citrus limetta,19.31986819,76.51211835,20,11,2_5,5,Good,Ward 1,Pravin More,Private,Good
1191,1,W11709439372523-baw6S,Mosambi tree,Citrus limetta,19.31990932,76.51213981,22,13,2_5,4,Good,Ward 1,Pravin More,Private,Good
1192,1,W11709439375021-baw6S,Mosambi tree,Citrus limetta,19.31993685,76.51216697,21,12,2_5,5,Good,Ward 1,Pravin More,Private,Good
1193,1,W11709439375369-baw6S,Mosambi tree,Citrus limetta,19.31997355,76.51219781,21,12,2_5,4,Good,Ward 1,Pravin More,Private,Good
1194,1,W11709439375712-baw6S,Mosambi tree,Citrus limetta,19.32001563,76.51222598,25,14,2_5,5,Good,Ward 1,Pravin More,Private,Good
1195,1,W11709439376584-baw6S,Mosambi tree,Citrus limetta,19.32004601,76.51225012,21,12,2_5,3,Good,Ward 1,Pravin More,Private,Good
1196,1,W11709439376992-baw6S,Mosambi tree,Citrus limetta,19.32008809,76.51226889,28,16,2_5,5,Good,Ward 1,Pravin More,Private,Good
1197,1,W11709439377379-baw6S,Mosambi tree,Citrus limetta,19.32011403,76.51228901,24,14,2_5,4,Good,Ward 1,Pravin More,Private,Good
1198,1,W11709439381870-baw6S,Mosambi tree,Citrus limetta,19.32015611,76.51231986,21,12,2_5,3,Good,Ward 1,Pravin More,Private,Good
1199,1,W11709439382204-baw6S,Mosambi tree,Citrus limetta,19.32019914,76.51234869,22,13,2_5,4,Good,Ward 1,Pravin More,Private,Good
1200,1,W11709439383077-baw6S,Mosambi tree,Citrus limetta,19.32023774,76.51237149,24,14,2_5,5,Good,Ward 1,Pravin More,Private,Good
1201,1,W11709439383434-baw6S,Mosambi tree,Citrus limetta,19.32017636,76.51239797,24,14,2_5,4,Good,Ward 1,Pravin More,Private,Good
1202,1,W11709439385564-baw6S,Mosambi tree,Citrus limetta,19.32013934,76.51236545,26,15,2_5,3,Good,Ward 1,Pravin More,Private,Good
1203,1,W11709439385867-baw6S,Mosambi tree,Citrus limetta,19.32010454,76.51233327,30,17,2_5,3,Good,Ward 1,Pravin More,Private,Good
1204,1,W11709439386222-baw6S,Mosambi tree,Citrus limetta,19.32007353,76.5123155,23,13,2_5,5,Good,Ward 1,Pravin More,Private,Good
1205,1,W11709439387106-baw6S,Mosambi tree,Citrus limetta,19.31996501,76.51222363,25,14,2_5,5,Good,Ward 1,Pravin More,Private,Good
1206,1,W11709439390821-baw6S,Mosambi tree,Citrus limetta,19.31960179,76.51186086,22,13,2_5,4,Good,Ward 1,Pravin More,Private,Good
1207,1,W11709439391545-baw6S,Mosambi tree,Citrus limetta,19.31964577,76.51189473,24,14,2_5,4,Good,Ward 1,Pravin More,Private,Good
1208,1,W11709439392111-baw6S,Mosambi tree,Citrus limetta,19.31968057,76.5119192,24,14,2_5,3,Good,Ward 1,Pravin More,Private,Good
1209,1,W11709439392678-baw6S,Mosambi tree,Citrus limetta,19.31971822,76.51194636,26,15,2_5,4,Good,Ward 1,Pravin More,Private,Good
1210,1,W11709439393590-baw6S,Mosambi tree,Citrus limetta,19.31975556,76.51196983,25,14,2_5,5,Good,Ward 1,Pravin More,Private,Good
1211,1,W11709439394241-baw6S,Mosambi tree,Citrus limetta,19.3197872,76.51200134,23,13,2_5,4,Good,Ward 1,Pravin More,Private,Good
1212,1,W11709439394827-baw6S,Mosambi tree,Citrus limetta,19.31982991,76.51202749,28,16,2_5,5,Good,Ward 1,Pravin More,Private,Good
1213,1,W11709439395318-baw6S,Mosambi tree,Citrus limetta,19.31985839,76.51205432,24,14,2_5,4,Good,Ward 1,Pravin More,Private,Good
1214,1,W11709439395747-baw6S,Mosambi tree,Citrus limetta,19.31988844,76.51207276,28,16,2_5,5,Good,Ward 1,Pravin More,Private,Good
1215,1,W11709439396126-baw6S,Mosambi tree,Citrus limetta,19.31992989,76.51210763,25,14,2_5,3,Good,Ward 1,Pravin More,Private,Good
1216,1,W11709439396482-baw6S,Mosambi tree,Citrus limetta,19.3199628,76.51213814,25,14,2_5,5,Good,Ward 1,Pravin More,Private,Good
1217,1,W11709439397365-baw6S,Mosambi tree,Citrus limetta,19.32000013,76.51215289,24,14,2_5,4,Good,Ward 1,Pravin More,Private,Good
1218,1,W11709439398290-baw6S,Mosambi tree,Citrus limetta,19.3200748,76.51220284,22,13,2_5,3,Good,Ward 1,Pravin More,Private,Good
1219,1,W11709439399589-baw6S,Mosambi tree,Citrus limetta,19.32011656,76.51223101,30,17,2_5,4,Good,Ward 1,Pravin More,Private,Good
1220,1,W11709439399987-baw6S,Mosambi tree,Citrus limetta,19.32014725,76.51225749,22,13,2_5,5,Good,Ward 1,Pravin More,Private,Good
1221,1,W11709439400289-baw6S,Mosambi tree,Citrus limetta,19.32018775,76.51228197,26,15,2_5,4,Good,Ward 1,Pravin More,Private,Good
1222,1,W11709439401247-baw6S,Mosambi tree,Citrus limetta,19.32022066,76.51230611,20,11,2_5,3,Good,Ward 1,Pravin More,Private,Good
1223,1,W11709439401582-baw6S,Mosambi tree,Citrus limetta,19.32026084,76.51232723,26,15,2_5,3,Good,Ward 1,Pravin More,Private,Good
1224,1,W11709439402904-baw6S,Mosambi tree,Citrus limetta,19.32029596,76.51234534,29,17,2_5,5,Good,Ward 1,Pravin More,Private,Good
1225,1,W11709439405926-baw6S,Mosambi tree,Citrus limetta,19.3196116,76.51182432,29,17,2_5,5,Good,Ward 1,Pravin More,Private,Good
1226,1,W11709439406553-baw6S,Mosambi tree,Citrus limetta,19.31963691,76.51178073,30,17,2_5,4,Good,Ward 1,Pravin More,Private,Good
1227,1,W11709439407256-baw6S,Mosambi tree,Citrus limetta,19.31965906,76.51186053,27,15,2_5,4,Good,Ward 1,Pravin More,Private,Good
1228,1,W11709439407717-baw6S,Mosambi tree,Citrus limetta,19.31967646,76.51180789,30,17,2_5,3,Good,Ward 1,Pravin More,Private,Good
1229,1,W11709439408083-baw6S,Mosambi tree,Citrus limetta,19.31969481,76.51188534,21,12,2_5,4,Good,Ward 1,Pravin More,Private,Good
1230,1,W11709439408439-baw6S,Mosambi tree,Citrus limetta,19.31971696,76.51184008,30,17,2_5,5,Good,Ward 1,Pravin More,Private,Good
1231,1,W11709439408776-baw6S,Mosambi tree,Citrus limetta,19.31976695,76.51193429,20,11,2_5,4,Good,Ward 1,Pravin More,Private,Good
1232,1,W11709439409607-baw6S,Mosambi tree,Citrus limetta,19.31978783,76.51188567,23,13,2_5,5,Good,Ward 1,Pravin More,Private,Good
1233,1,W11709439410173-baw6S,Mosambi tree,Citrus limetta,19.31981251,76.51195474,28,16,2_5,4,Good,Ward 1,Pravin More,Private,Good
1234,1,W11709439410686-baw6S,Mosambi tree,Citrus limetta,19.31984478,76.51198726,23,13,2_5,5,Good,Ward 1,Pravin More,Private,Good
1235,1,W11709439411953-baw6S,Mosambi tree,Citrus limetta,19.31985807,76.51194435,25,14,2_5,3,Good,Ward 1,Pravin More,Private,Good
1236,1,W11709439413445-baw6S,Mosambi tree,Citrus limetta,19.31986946,76.51202079,26,15,2_5,5,Good,Ward 1,Pravin More,Private,Good
1237,1,W11709439414040-baw6S,Mosambi tree,Citrus limetta,19.31989699,76.51197117,26,15,2_5,4,Good,Ward 1,Pravin More,Private,Good
1238,1,W11709439414397-baw6S,Mosambi tree,Citrus limetta,19.31991375,76.51203487,29,17,2_5,3,Good,Ward 1,Pravin More,Private,Good
1239,1,W11709439443294-baw6S,Mosambi tree,Citrus limetta,19.31992957,76.51199229,28,16,2_5,4,Good,Ward 1,Pravin More,Private,Good
1240,1,W11709439445923-baw6S,Mosambi tree,Citrus limetta,19.31994571,76.51206538,23,13,2_5,5,Good,Ward 1,Pravin More,Private,Good
1241,1,W11709439447122-baw6S,Mosambi tree,Citrus limetta,19.31997229,76.51201978,22,13,2_5,4,Good,Ward 1,Pravin More,Private,Good
1242,1,W11709439449807-baw6S,Mosambi tree,Citrus limetta,19.31999127,76.51208315,25,14,2_5,3,Good,Ward 1,Pravin More,Private,Good
1243,1,W11709439450320-baw6S,Mosambi tree,Citrus limetta,19.32001215,76.51204292,22,13,2_5,3,Good,Ward 1,Pravin More,Private,Good
1244,1,W11709439451293-baw6S,Mosambi tree,Citrus limetta,19.32002101,76.51211668,29,17,2_5,5,Good,Ward 1,Pravin More,Private,Good
1245,1,W11709439451987-baw6S,Mosambi tree,Citrus limetta,19.32004095,76.51206907,20,11,2_5,5,Good,Ward 1,Pravin More,Private,Good
1246,1,W11709439452545-baw6S,Mosambi tree,Citrus limetta,19.32005866,76.51213713,25,14,2_5,4,Good,Ward 1,Pravin More,Private,Good
1247,1,W11709439452877-baw6S,Mosambi tree,Citrus limetta,19.32008018,76.5120912,23,13,2_5,4,Good,Ward 1,Pravin More,Private,Good
1248,1,W11709439460712-baw6S,Mosambi tree,Citrus limetta,19.320096,76.51216261,21,12,2_5,3,Good,Ward 1,Pravin More,Private,Good
1249,1,W11709439462115-baw6S,Mosambi tree,Citrus limetta,19.3201172,76.51211601,21,12,2_5,4,Good,Ward 1,Pravin More,Private,Good
1250,1,W11709439463384-baw6S,Mosambi tree,Citrus limetta,19.32014536,76.51218675,25,14,2_5,5,Good,Ward 1,Pravin More,Private,Good
1251,1,W11709439465482-baw6S,Mosambi tree,Citrus limetta,19.32016212,76.51213981,22,13,2_5,4,Good,Ward 1,Pravin More,Private,Good
1252,1,W11709439466657-baw6S,Mosambi tree,Citrus limetta,19.32016719,76.5122129,20,11,2_5,5,Good,Ward 1,Pravin More,Private,Good
1253,1,W11709439467096-baw6S,Mosambi tree,Citrus limetta,19.3201906,76.51216865,24,14,2_5,4,Good,Ward 1,Pravin More,Private,Good
1254,1,W11709439469228-baw6S,Mosambi tree,Citrus limetta,19.32019978,76.51224039,24,14,2_5,5,Good,Ward 1,Pravin More,Private,Good
1255,1,W11709439469718-baw6S,Mosambi tree,Citrus limetta,19.32022351,76.51218843,27,15,2_5,3,Good,Ward 1,Pravin More,Private,Good
1256,1,W11709439470203-baw6S,Mosambi tree,Citrus limetta,19.32023743,76.5122642,26,15,2_5,5,Good,Ward 1,Pravin More,Private,Good
1257,1,W11709439470582-baw6S,Mosambi tree,Citrus limetta,19.32025736,76.51222296,28,16,2_5,4,Good,Ward 1,Pravin More,Private,Good
1258,1,W11709439470959-baw6S,Mosambi tree,Citrus limetta,19.32027002,76.51229404,28,16,2_5,3,Good,Ward 1,Pravin More,Private,Good
1259,1,W11709439471640-baw6S,Mosambi tree,Citrus limetta,19.32029438,76.51224811,26,15,2_5,4,Good,Ward 1,Pravin More,Private,Good
1260,1,W11709439472122-baw6S,Mosambi tree,Citrus limetta,19.32031494,76.51231952,22,13,2_5,5,Good,Ward 1,Pravin More,Private,Good
1261,1,W11709439472531-baw6S,Mosambi tree,Citrus limetta,19.32033393,76.51227225,28,16,2_5,4,Good,Ward 1,Pravin More,Private,Good
1262,1,W11709439472931-baw6S,Mosambi tree,Citrus limetta,19.31965083,76.5117358,28,16,2_5,3,Good,Ward 1,Pravin More,Private,Good
1263,1,W11709439473402-baw6S,Mosambi tree,Citrus limetta,19.31967488,76.51170261,28,16,2_5,3,Good,Ward 1,Pravin More,Private,Good
1264,1,W11709439473801-baw6S,Mosambi tree,Citrus limetta,19.31969639,76.51165299,25,14,2_5,5,Good,Ward 1,Pravin More,Private,Good
1265,1,W11709439474281-baw6S,Mosambi tree,Citrus limetta,19.31971316,76.51161578,22,13,2_5,5,Good,Ward 1,Pravin More,Private,Good
1266,1,W11709439474732-baw6S,Mosambi tree,Citrus limetta,19.31969924,76.51176129,28,16,2_5,4,Good,Ward 1,Pravin More,Private,Good
1267,1,W11709439475330-baw6S,Mosambi tree,Citrus limetta,19.31972423,76.51172642,25,14,2_5,4,Good,Ward 1,Pravin More,Private,Good
1268,1,W11709439475865-baw6S,Mosambi tree,Citrus limetta,19.31974037,76.51169021,26,15,2_5,3,Good,Ward 1,Pravin More,Private,Good
1269,1,W11709439476304-baw6S,Mosambi tree,Citrus limetta,19.31975999,76.51164427,25,14,2_5,4,Good,Ward 1,Pravin More,Private,Good
1270,1,W11709439478821-baw6S,Mosambi tree,Citrus limetta,19.31972993,76.51179515,20,11,2_5,5,Good,Ward 1,Pravin More,Private,Good
1271,1,W11709439479199-baw6S,Mosambi tree,Citrus limetta,19.31975366,76.51175458,21,12,2_5,4,Good,Ward 1,Pravin More,Private,Good
1272,1,W11709439480134-baw6S,Mosambi tree,Citrus limetta,19.31978087,76.51170898,30,17,2_5,5,Good,Ward 1,Pravin More,Private,Good
1273,1,W11709439484927-baw6S,Mosambi tree,Citrus limetta,19.31979352,76.51166439,21,12,2_5,4,Good,Ward 1,Pravin More,Private,Good
1274,1,W11709439485452-baw6S,Mosambi tree,Citrus limetta,19.31976853,76.51182465,24,14,2_5,5,Good,Ward 1,Pravin More,Private,Good
1275,1,W11709439485872-baw6S,Mosambi tree,Citrus limetta,19.31978973,76.51177872,21,12,2_5,3,Good,Ward 1,Pravin More,Private,Good
1276,1,W11709439486281-baw6S,Mosambi tree,Citrus limetta,19.31982105,76.51172876,30,17,2_5,5,Good,Ward 1,Pravin More,Private,Good
1277,1,W11709439486669-baw6S,Mosambi tree,Citrus limetta,19.31983466,76.51169021,24,14,2_5,4,Good,Ward 1,Pravin More,Private,Good
1278,1,W11709439487058-baw6S,Mosambi tree,Citrus limetta,19.31983276,76.51180219,24,14,2_5,3,Good,Ward 1,Pravin More,Private,Good
1279,1,W11709439487447-baw6S,Mosambi tree,Citrus limetta,19.31985712,76.51175693,20,11,2_5,4,Good,Ward 1,Pravin More,Private,Good
1280,1,W11709439487888-baw6S,Mosambi tree,Citrus limetta,19.31986629,76.51171703,20,11,2_5,5,Good,Ward 1,Pravin More,Private,Good
1281,1,W11709439488698-baw6S,Mosambi tree,Citrus limetta,19.31986218,76.5118394,20,11,2_5,4,Good,Ward 1,Pravin More,Private,Good
1282,1,W11709439490232-baw6S,Mosambi tree,Citrus limetta,19.31988654,76.51178945,21,12,2_5,3,Good,Ward 1,Pravin More,Private,Good
1283,1,W11709439490867-baw6S,Mosambi tree,Citrus limetta,19.31990047,76.51174955,26,15,2_5,3,Good,Ward 1,Pravin More,Private,Good
1284,1,W11709439493744-baw6S,Mosambi tree,Citrus limetta,19.31987199,76.51190344,26,15,2_5,5,Good,Ward 1,Pravin More,Private,Good
1285,1,W11709439494155-baw6S,Mosambi tree,Citrus limetta,19.31989888,76.51185449,30,17,2_5,5,Good,Ward 1,Pravin More,Private,Good
1286,1,W11709439494498-baw6S,Mosambi tree,Citrus limetta,19.31994666,76.51177034,26,15,2_5,4,Good,Ward 1,Pravin More,Private,Good
1287,1,W11709439496262-baw6S,Mosambi tree,Citrus limetta,19.31991312,76.51191719,22,13,2_5,4,Good,Ward 1,Pravin More,Private,Good
1288,1,W11709439496742-baw6S,Mosambi tree,Citrus limetta,19.31994002,76.51187662,22,13,2_5,3,Good,Ward 1,Pravin More,Private,Good
1289,1,W11709439497100-baw6S,Mosambi tree,Citrus limetta,19.31995742,76.51183773,20,11,2_5,4,Good,Ward 1,Pravin More,Private,Good
1290,1,W11709439497522-baw6S,Mosambi tree,Citrus limetta,19.3199628,76.51195105,21,12,2_5,5,Good,Ward 1,Pravin More,Private,Good
1291,1,W11709439497865-baw6S,Mosambi tree,Citrus limetta,19.31998399,76.51190814,24,14,2_5,4,Good,Ward 1,Pravin More,Private,Good
1292,1,W11709439498257-baw6S,Mosambi tree,Citrus limetta,19.31999886,76.5118612,26,15,2_5,5,Good,Ward 1,Pravin More,Private,Good
1293,1,W11709439498579-baw6S,Mosambi tree,Citrus limetta,19.32002165,76.51182197,28,16,2_5,4,Good,Ward 1,Pravin More,Private,Good
1294,1,W11709439500920-baw6S,Mosambi tree,Citrus limetta,19.32001279,76.51192456,24,14,2_5,5,Good,Ward 1,Pravin More,Private,Good
1295,1,W11709439501278-baw6S,Mosambi tree,Citrus limetta,19.32002987,76.51188802,23,13,2_5,3,Good,Ward 1,Pravin More,Private,Good
1296,1,W11709439501831-baw6S,Mosambi tree,Citrus limetta,19.3200555,76.51184812,24,14,2_5,5,Good,Ward 1,Pravin More,Private,Good
1297,1,W11709439502324-baw6S,Mosambi tree,Citrus limetta,19.32002797,76.51200369,25,14,2_5,4,Good,Ward 1,Pravin More,Private,Good
1298,1,W11709439502901-baw6S,Mosambi tree,Citrus limetta,19.32004664,76.51194837,26,15,2_5,3,Good,Ward 1,Pravin More,Private,Good
1299,1,W11709439503333-baw6S,Mosambi tree,Citrus limetta,19.32007828,76.51190814,28,16,2_5,4,Good,Ward 1,Pravin More,Private,Good
1300,1,W11709439503835-baw6S,Mosambi tree,Citrus limetta,19.32008809,76.51187595,26,15,2_5,5,Good,Ward 1,Pravin More,Private,Good
1301,1,W11709439506091-baw6S,Mosambi tree,Citrus limetta,19.32006341,76.51202381,24,14,2_5,4,Good,Ward 1,Pravin More,Private,Good
1302,1,W11709439506444-baw6S,Mosambi tree,Citrus limetta,19.32008967,76.51198156,23,13,2_5,3,Good,Ward 1,Pravin More,Private,Good
1303,1,W11709439507834-baw6S,Mosambi tree,Citrus limetta,19.32011087,76.51194233,24,14,2_5,3,Good,Ward 1,Pravin More,Private,Good
1304,1,W11709439508296-baw6S,Mosambi tree,Citrus limetta,19.32012289,76.51189774,27,15,2_5,5,Good,Ward 1,Pravin More,Private,Good
1305,1,W11709439509081-baw6S,Mosambi tree,Citrus limetta,19.32009758,76.51204325,27,15,2_5,5,Good,Ward 1,Pravin More,Private,Good
1306,1,W11709439509429-baw6S,Mosambi tree,Citrus limetta,19.32012131,76.51201442,22,13,2_5,4,Good,Ward 1,Pravin More,Private,Good
1307,1,W11709439509796-baw6S,Mosambi tree,Citrus limetta,19.32014156,76.51196681,24,14,2_5,4,Good,Ward 1,Pravin More,Private,Good
1308,1,W11709439510350-baw6S,Mosambi tree,Citrus limetta,19.32016466,76.51192255,29,17,2_5,3,Good,Ward 1,Pravin More,Private,Good
1309,1,W11709439512083-baw6S,Mosambi tree,Citrus limetta,19.32013143,76.51207276,30,17,2_5,4,Good,Ward 1,Pravin More,Private,Good
1310,1,W11709439520901-baw6S,Mosambi tree,Citrus limetta,19.32015516,76.51203621,24,14,2_5,5,Good,Ward 1,Pravin More,Private,Good
1311,1,W11709439527708-baw6S,Mosambi tree,Citrus limetta,19.32017636,76.51199564,23,13,2_5,4,Good,Ward 1,Pravin More,Private,Good
1312,1,W11709439528432-baw6S,Mosambi tree,Citrus limetta,19.32019978,76.5119487,20,11,2_5,5,Good,Ward 1,Pravin More,Private,Good
1313,1,W11709439529040-baw6S,Mosambi tree,Citrus limetta,19.32017573,76.51210193,28,16,2_5,4,Good,Ward 1,Pravin More,Private,Good
1314,1,W11709439529681-baw6S,Mosambi tree,Citrus limetta,19.32020009,76.51206203,28,16,2_5,5,Good,Ward 1,Pravin More,Private,Good
1315,1,W11709439530351-baw6S,Mosambi tree,Citrus limetta,19.32022066,76.51201576,23,13,2_5,3,Good,Ward 1,Pravin More,Private,Good
1316,1,W11709439530854-baw6S,Mosambi tree,Citrus limetta,19.32023173,76.51197083,24,14,2_5,5,Good,Ward 1,Pravin More,Private,Good
1317,1,W11709451866191-lPbwo,Sweet lemon,Citrus limetta,19.31999981,76.51101563,7,12,2_5,7,Good,Ward 1,Amol Londhe,Private,Good
1318,1,W11709451867057-lPbwo,Sweet lemon,Citrus limetta,19.31997735,76.51106492,6,10,2_5,6,Good,Ward 1,Amol Londhe,Private,Good
1319,1,W11709451867727-lPbwo,Sweet lemon,Citrus limetta,19.31996153,76.51110414,5,9,2_5,5,Good,Ward 1,Amol Londhe,Private,Good
1320,1,W11709451868379-lPbwo,Sweet lemon,Citrus limetta,19.31994191,76.51114538,7,10,2_5,7,Good,Ward 1,Amol Londhe,Private,Good
1321,1,W11709451869057-lPbwo,Sweet lemon,Citrus limetta,19.31991692,76.51119299,6,12,2_5,6,Good,Ward 1,Amol Londhe,Private,Good
1322,1,W11709451869916-lPbwo,Sweet lemon,Citrus limetta,19.32005012,76.51099753,7,9,2_5,7,Good,Ward 1,Amol Londhe,Private,Good
1323,1,W11709451870880-lPbwo,Sweet lemon,Citrus limetta,19.3200362,76.51104514,8,10,2_5,8,Good,Ward 1,Amol Londhe,Private,Good
1324,1,W11709451871277-lPbwo,Sweet lemon,Citrus limetta,19.3239275,76.502854,5,12,2_5,5,Good,Ward 1,Amol Londhe,Private,Good
1325,1,W11709451871688-lPbwo,Sweet lemon,Citrus limetta,19.31999412,76.51113197,6,13,2_5,7,Good,Ward 1,Amol Londhe,Private,Good
1326,1,W11709451872119-lPbwo,Sweet lemon,Citrus limetta,19.32389016,76.50285468,7,13,2_5,5,Good,Ward 1,Amol Londhe,Private,Good
1327,1,W11709451872590-lPbwo,Sweet lemon,Citrus limetta,19.31995647,76.51121311,5,17,2_5,7,Good,Ward 1,Amol Londhe,Private,Good
1328,1,W11709451873184-lPbwo,Sweet lemon,Citrus limetta,19.32387308,76.50290061,8,15,2_5,6,Good,Ward 1,Amol Londhe,Private,Good
1329,1,W11709451874967-lPbwo,Sweet lemon,Citrus limetta,19.31993211,76.51125669,7,13,2_5,6,Good,Ward 1,Amol Londhe,Private,Good
1330,1,W11709451875464-lPbwo,Sweet lemon,Citrus limetta,19.32008113,76.51103709,6,14,2_5,7,Good,Ward 1,Amol Londhe,Private,Good
1331,1,W11709451876397-lPbwo,Sweet lemon,Citrus limetta,19.3201134,76.51105553,5,12,2_5,6,Good,Ward 1,Amol Londhe,Private,Good
1332,1,W11709451876791-lPbwo,Sweet lemon,Citrus limetta,19.32007037,76.51107229,7,14,2_5,5,Good,Ward 1,Amol Londhe,Private,Good
1333,1,W11709451877205-lPbwo,Sweet lemon,Citrus limetta,19.32009979,76.51109476,6,15,2_5,7,Good,Ward 1,Amol Londhe,Private,Good
1334,1,W11709451877602-lPbwo,Sweet lemon,Citrus limetta,19.32004443,76.51112057,7,14,2_5,6,Good,Ward 1,Amol Londhe,Private,Good
